customerID,Churn,Snapshot_Date
3115-CZMZD,No,2024-06-01
0139-IVFJG,No,2024-06-01
6683-VLCTZ,Yes,2024-06-01
5730-DBDSI,No,2024-06-01
0030-FNXPP,No,2024-06-01
2189-WWOEW,Yes,2024-06-01
5684-FJVYR,No,2024-06-01
4013-GUXND,No,2024-06-01
1894-IGFSG,Yes,2024-06-01
7379-POKDZ,Yes,2024-06-01
1266-NZYUI,No,2024-06-01
7969-FFOWG,No,2024-06-01
4718-DHSMV,No,2024-06-01
5175-WLYXL,No,2024-06-01
7817-OMJNA,No,2024-06-01
8728-SKJLR,No,2024-06-01
3137-NYQQI,No,2024-06-01
7706-DZNKK,No,2024-06-01
0236-HFWSV,Yes,2024-06-01
3900-AQPHZ,Yes,2024-06-01
5842-POCOP,Yes,2024-06-01
2037-XJFUP,Yes,2024-06-01
8823-RLPWL,No,2024-06-01
9505-SQFSW,No,2024-06-01
7314-OXENN,Yes,2024-06-01
3758-CKOQL,No,2024-06-01
0322-CHQRU,Yes,2024-06-01
5676-CFLYY,No,2024-06-01
7521-AFHAB,No,2024-06-01
0285-INHLN,No,2024-06-01
4678-DVQEO,Yes,2024-06-01
5125-CNDSP,No,2024-06-01
0691-IFBQW,Yes,2024-06-01
4992-LTJNE,No,2024-06-01
2202-OUTMO,No,2024-06-01
0810-BDHAW,No,2024-06-01
0229-LFJAF,No,2024-06-01
7131-ZQZNK,No,2024-06-01
3442-ZHHCC,No,2024-06-01
5726-CVNYA,No,2024-06-01
9871-ELEYA,No,2024-06-01
4257-GAESD,No,2024-06-01
5173-WXOQV,No,2024-06-01
2040-OBMLJ,No,2024-06-01
6286-ZHAOK,No,2024-06-01
3807-XHCJH,No,2024-06-01
3009-JWMPU,Yes,2024-06-01
5671-RQRLP,No,2024-06-01
1450-GALXR,Yes,2024-06-01
8859-AXJZP,No,2024-06-01
3174-AKMAS,No,2024-06-01
3138-BKYAV,Yes,2024-06-01
9926-PJHDQ,No,2024-06-01
7382-DFJTU,No,2024-06-01
2798-NYLMZ,No,2024-06-01
4289-DTDKW,Yes,2024-06-01
1820-TQVEV,Yes,2024-06-01
2239-JALAW,Yes,2024-06-01
4853-RULSV,Yes,2024-06-01
8098-TDCBU,No,2024-06-01
3551-GAEGL,No,2024-06-01
4785-NKHCX,No,2024-06-01
3196-NVXLZ,No,2024-06-01
6275-YDUVO,Yes,2024-06-01
0036-IHMOT,No,2024-06-01
0115-TFERT,Yes,2024-06-01
4178-EGMON,No,2024-06-01
4220-TINQT,No,2024-06-01
5318-YKDPV,No,2024-06-01
7975-TZMLR,No,2024-06-01
0295-QVKPB,No,2024-06-01
4335-BSMJS,No,2024-06-01
2311-QYMUQ,Yes,2024-06-01
3643-AHCFP,Yes,2024-06-01
9146-JRIOX,No,2024-06-01
3104-OWCGK,Yes,2024-06-01
5337-IIWKZ,No,2024-06-01
9101-BWFSS,Yes,2024-06-01
9650-VBUOG,No,2024-06-01
3487-EARAT,No,2024-06-01
2672-TGEFF,No,2024-06-01
9231-ZJYAM,Yes,2024-06-01
4250-WAROZ,No,2024-06-01
8184-WMOFI,No,2024-06-01
6982-SSHFK,Yes,2024-06-01
6092-QZVPP,No,2024-06-01
4625-LAMOB,No,2024-06-01
0727-BMPLR,Yes,2024-06-01
0392-BZIUW,No,2024-06-01
1038-ZAGBI,Yes,2024-06-01
6549-NNDYT,No,2024-06-01
3027-ZTDHO,Yes,2024-06-01
0422-OHQHQ,No,2024-06-01
6916-HIJSE,No,2024-06-01
2316-ESMLS,No,2024-06-01
9778-OGKQZ,No,2024-06-01
7408-OFWXJ,No,2024-06-01
6007-TCTST,No,2024-06-01
2252-NKNSI,No,2024-06-01
8713-IGZSO,No,2024-06-01
7905-TVXTA,No,2024-06-01
7695-PKLCZ,No,2024-06-01
2382-BCKQJ,Yes,2024-06-01
8374-UULRV,No,2024-06-01
2207-NHRJK,Yes,2024-06-01
3224-DFQNQ,No,2024-06-01
5275-PMFUT,No,2024-06-01
4795-UXVCJ,No,2024-06-01
9777-IQHWP,No,2024-06-01
0947-MUGVO,Yes,2024-06-01
9944-HKVVB,Yes,2024-06-01
4124-MMETB,Yes,2024-06-01
3671-SHRSP,Yes,2024-06-01
0979-MOZQI,No,2024-06-01
2732-ISEZX,No,2024-06-01
3313-QKNKB,Yes,2024-06-01
0323-XWWTN,No,2024-06-01
1937-OTUKY,No,2024-06-01
1573-LGXBA,No,2024-06-01
1764-VUUMT,No,2024-06-01
5073-WXOYN,Yes,2024-06-01
4713-ZBURT,No,2024-06-01
3050-GBUSH,No,2024-06-01
0207-MDKNV,Yes,2024-06-01
7876-AEHIG,No,2024-06-01
7945-HLKEA,No,2024-06-01
9342-VNIMQ,No,2024-06-01
9851-KIELU,Yes,2024-06-01
3523-BRGUW,No,2024-06-01
3908-BLSYF,Yes,2024-06-01
3199-NPKCN,No,2024-06-01
5170-PTRKA,No,2024-06-01
4661-NJEUX,No,2024-06-01
2123-AGEEN,No,2024-06-01
1258-YMZNM,No,2024-06-01
0048-LUMLS,No,2024-06-01
7549-MYGPK,Yes,2024-06-01
5898-IGSLP,No,2024-06-01
3804-RVTGV,Yes,2024-06-01
6259-WJQLC,No,2024-06-01
9227-LUNBG,Yes,2024-06-01
7997-EASSD,No,2024-06-01
0730-KOAVE,No,2024-06-01
8975-SKGRX,No,2024-06-01
0678-RLHVP,No,2024-06-01
4315-MURBD,Yes,2024-06-01
2267-FPIMA,No,2024-06-01
1051-GEJLJ,No,2024-06-01
9734-YWGEX,Yes,2024-06-01
2719-BDAQO,Yes,2024-06-01
5285-MVEHD,No,2024-06-01
0379-DJQHR,No,2024-06-01
0781-LKXBR,Yes,2024-06-01
5543-QDCRY,No,2024-06-01
0297-RBCSG,No,2024-06-01
4694-PHWFW,No,2024-06-01
0835-JKADZ,No,2024-06-01
1907-UBQFC,Yes,2024-06-01
7508-SMHXL,No,2024-06-01
3865-YIOTT,No,2024-06-01
5993-BQHEA,No,2024-06-01
6024-RUGGH,No,2024-06-01
6513-EECDB,Yes,2024-06-01
3956-CJUST,No,2024-06-01
4079-WWQQQ,No,2024-06-01
6103-BOCOU,No,2024-06-01
5149-TGWDZ,No,2024-06-01
7471-WNSUF,No,2024-06-01
8942-DBMHZ,No,2024-06-01
4301-VVZKA,No,2024-06-01
9199-PWQVC,No,2024-06-01
4824-GUCBY,No,2024-06-01
5393-HJZSM,No,2024-06-01
7074-IEVOJ,Yes,2024-06-01
9625-QSTYE,Yes,2024-06-01
0862-PRCBS,No,2024-06-01
8812-ZRHFP,No,2024-06-01
5146-CBVOE,No,2024-06-01
0454-OKRCT,No,2024-06-01
5787-KXGIY,No,2024-06-01
4750-ZRXIU,Yes,2024-06-01
4198-VFOEA,No,2024-06-01
6630-UJZMY,No,2024-06-01
5709-LVOEQ,No,2024-06-01
6400-BWQKW,Yes,2024-06-01
2692-AQCPF,No,2024-06-01
0347-UBKUZ,No,2024-06-01
0835-DUUIQ,No,2024-06-01
0811-GSDTP,No,2024-06-01
7567-ECMCM,No,2024-06-01
6115-ZTBFQ,No,2024-06-01
6353-BRMMA,No,2024-06-01
6680-WKXRZ,Yes,2024-06-01
6231-WFGFH,No,2024-06-01
9904-EHEVJ,No,2024-06-01
7028-DVOIQ,Yes,2024-06-01
6169-PPETC,No,2024-06-01
4208-UFFGW,Yes,2024-06-01
8584-KMVXD,No,2024-06-01
8467-WYNSR,No,2024-06-01
0851-DFJKB,No,2024-06-01
5382-SOYZL,No,2024-06-01
9448-REEVD,Yes,2024-06-01
3261-CQXOL,No,2024-06-01
8388-FYNPZ,No,2024-06-01
4002-BQWPQ,No,2024-06-01
5651-YLPRD,No,2024-06-01
2826-DXLQO,No,2024-06-01
4378-BZYFP,No,2024-06-01
9489-UTFKA,No,2024-06-01
4849-PYRLQ,No,2024-06-01
9117-SHLZX,Yes,2024-06-01
9889-TMAHG,Yes,2024-06-01
4541-RMRLG,Yes,2024-06-01
7764-BDPEE,No,2024-06-01
3429-IFLEM,No,2024-06-01
3158-MOERK,Yes,2024-06-01
7294-TMAOP,Yes,2024-06-01
5002-GCQFH,No,2024-06-01
0556-FJEGU,No,2024-06-01
8919-FYFQZ,Yes,2024-06-01
0604-THJFP,No,2024-06-01
2834-JRTUA,Yes,2024-06-01
5875-YPQFJ,Yes,2024-06-01
5879-SESNB,No,2024-06-01
6646-QVXLR,Yes,2024-06-01
6461-PPAXN,No,2024-06-01
3318-ISQFQ,No,2024-06-01
1106-HRLKZ,No,2024-06-01
2483-XSSMZ,No,2024-06-01
8603-IJWDN,Yes,2024-06-01
8165-ZJRNM,No,2024-06-01
9369-XFEHK,Yes,2024-06-01
2604-XVDAM,No,2024-06-01
3717-OFRTN,No,2024-06-01
9046-JBFWA,No,2024-06-01
3280-NMUVX,No,2024-06-01
1206-EHBDD,No,2024-06-01
8361-LBRDI,No,2024-06-01
4883-KCPZJ,No,2024-06-01
9108-EQPNQ,No,2024-06-01
7277-KAMWT,No,2024-06-01
3842-IYKUE,Yes,2024-06-01
6641-XRPSU,Yes,2024-06-01
1374-DMZUI,Yes,2024-06-01
2545-LXYVJ,No,2024-06-01
3234-VKACU,No,2024-06-01
8357-EQXFO,Yes,2024-06-01
1989-PRJHP,Yes,2024-06-01
8120-JDCAM,No,2024-06-01
8917-FAEMR,No,2024-06-01
7047-YXDMZ,No,2024-06-01
2858-EIMXH,No,2024-06-01
9524-EGPJC,Yes,2024-06-01
6993-OHLXR,Yes,2024-06-01
8818-XYFCQ,Yes,2024-06-01
6419-ZTTLE,No,2024-06-01
0929-HYQEW,No,2024-06-01
6614-YOLAC,No,2024-06-01
7426-RHZGU,No,2024-06-01
4065-JJAVA,No,2024-06-01
4695-VADHF,Yes,2024-06-01
3863-IUBJR,Yes,2024-06-01
7649-SIJJF,No,2024-06-01
9361-YNQWJ,No,2024-06-01
3748-FVMZZ,No,2024-06-01
9391-TTOYH,No,2024-06-01
1452-XRSJV,No,2024-06-01
3422-WJOYD,No,2024-06-01
8242-SOQUO,No,2024-06-01
7460-ITWWP,No,2024-06-01
7147-AYBAA,No,2024-06-01
7868-TMWMZ,No,2024-06-01
4822-RVYBB,Yes,2024-06-01
6732-FZUGP,No,2024-06-01
8436-BJUMM,Yes,2024-06-01
4184-TJFAN,Yes,2024-06-01
8329-GWVPJ,No,2024-06-01
1352-VHKAJ,No,2024-06-01
4145-UQXUQ,Yes,2024-06-01
2632-TACXW,No,2024-06-01
8146-QQKZH,No,2024-06-01
1767-CJKBA,No,2024-06-01
6445-TNRXS,No,2024-06-01
4581-LNWUM,No,2024-06-01
4869-EPIUS,No,2024-06-01
9948-YPTDG,Yes,2024-06-01
1236-WFCDV,Yes,2024-06-01
1915-OAKWD,No,2024-06-01
7296-PIXQY,No,2024-06-01
4883-QICIH,Yes,2024-06-01
3354-OADJP,No,2024-06-01
3524-WQDSG,No,2024-06-01
0810-DHDBD,No,2024-06-01
4026-SKKHW,No,2024-06-01
2829-HYVZP,No,2024-06-01
8329-IBCTI,Yes,2024-06-01
1271-SJBGZ,Yes,2024-06-01
3845-JHAMY,No,2024-06-01
7013-PSXHK,No,2024-06-01
5669-SRAIP,Yes,2024-06-01
5981-ITEMU,Yes,2024-06-01
3486-NPGST,No,2024-06-01
6941-PMGEP,Yes,2024-06-01
1624-WOIWJ,Yes,2024-06-01
2074-GKOWZ,Yes,2024-06-01
0376-YMCJC,Yes,2024-06-01
6100-FJZDG,No,2024-06-01
4829-ZLJTK,No,2024-06-01
1730-VFMWO,No,2024-06-01
7143-BQIBA,No,2024-06-01
3800-LYTRK,No,2024-06-01
0634-SZPQA,Yes,2024-06-01
9646-NMHXE,No,2024-06-01
7030-NJVDP,No,2024-06-01
5536-RTPWK,Yes,2024-06-01
8883-GRDWQ,No,2024-06-01
6166-ILMNY,Yes,2024-06-01
3097-NNSPB,Yes,2024-06-01
7771-ZONAT,No,2024-06-01
0655-RBDUG,Yes,2024-06-01
2111-DWYHN,No,2024-06-01
4194-WHFCB,No,2024-06-01
4121-AGSIN,No,2024-06-01
4361-BKAXE,Yes,2024-06-01
9845-PEEKO,No,2024-06-01
0455-XFASS,No,2024-06-01
0301-KOBTQ,No,2024-06-01
1751-NCDLI,No,2024-06-01
4367-NUYAO,No,2024-06-01
9878-TNQGW,Yes,2024-06-01
9170-ARBTB,No,2024-06-01
4441-NIHPT,Yes,2024-06-01
8999-BOHSE,Yes,2024-06-01
7241-AJHFS,No,2024-06-01
7029-RPUAV,Yes,2024-06-01
4546-FOKWR,No,2024-06-01
9036-CSKBW,No,2024-06-01
5832-TRLPB,No,2024-06-01
8590-YFFQO,No,2024-06-01
8659-IOOPU,No,2024-06-01
1338-CECEE,No,2024-06-01
7439-DKZTW,No,2024-06-01
4646-QZXTF,No,2024-06-01
4607-CHPCA,Yes,2024-06-01
9742-XOKTS,No,2024-06-01
6921-OZMFH,No,2024-06-01
9578-FOMUK,No,2024-06-01
4712-UYOOI,No,2024-06-01
8824-RWFXJ,Yes,2024-06-01
7722-CVFXN,No,2024-06-01
8717-VCTXJ,No,2024-06-01
7363-QTBIW,No,2024-06-01
4159-NAAIX,No,2024-06-01
0971-QIFJK,No,2024-06-01
9397-TZSHA,No,2024-06-01
3391-JSQEW,No,2024-06-01
0343-QLUZP,No,2024-06-01
9763-PDTKK,Yes,2024-06-01
2176-LVPNX,No,2024-06-01
7627-JKIAZ,Yes,2024-06-01
3312-UUMZW,No,2024-06-01
1271-UODNO,No,2024-06-01
8461-EFQYM,No,2024-06-01
6900-RBKER,No,2024-06-01
6891-JPYFF,No,2024-06-01
1459-QNFQT,No,2024-06-01
1047-NNCBF,No,2024-06-01
3696-XRIEN,No,2024-06-01
4081-DYXAV,Yes,2024-06-01
0074-HDKDG,No,2024-06-01
8791-GFXLZ,No,2024-06-01
8111-SLLHI,Yes,2024-06-01
0927-LCSMG,Yes,2024-06-01
9330-DHBFL,No,2024-06-01
0098-BOWSO,No,2024-06-01
3452-ABWRL,No,2024-06-01
5859-HZYLF,No,2024-06-01
8257-RZAHR,Yes,2024-06-01
5293-WXJAK,Yes,2024-06-01
3156-QLHBO,No,2024-06-01
2208-NQBCT,No,2024-06-01
1779-PWPMG,No,2024-06-01
6621-NRZAK,No,2024-06-01
0831-JNISG,No,2024-06-01
0774-IFUVM,No,2024-06-01
3082-WQRVY,No,2024-06-01
9553-DLCLU,No,2024-06-01
1641-BYBTK,No,2024-06-01
2460-NGXBJ,No,2024-06-01
2446-ZKVAF,No,2024-06-01
0841-NULXI,Yes,2024-06-01
3522-CDKHF,No,2024-06-01
1430-SFQSA,No,2024-06-01
0411-EZJZE,No,2024-06-01
7851-WZEKY,Yes,2024-06-01
8844-TONUD,Yes,2024-06-01
8807-ARQET,No,2024-06-01
8992-CEUEN,No,2024-06-01
4320-QMLLA,No,2024-06-01
8777-PVYGU,No,2024-06-01
8292-ITGYJ,No,2024-06-01
6870-ZWMNX,No,2024-06-01
0621-CXBKL,No,2024-06-01
5268-DSMNQ,No,2024-06-01
5334-JLAXU,No,2024-06-01
4086-YQSNZ,Yes,2024-06-01
6242-MBHPK,No,2024-06-01
5868-CZJDR,Yes,2024-06-01
9359-UGBTK,No,2024-06-01
0135-NMXAP,Yes,2024-06-01
4782-OSFXZ,No,2024-06-01
6479-OAUSD,No,2024-06-01
7129-ACFOG,No,2024-06-01
4189-NAKJS,No,2024-06-01
5562-BETPV,No,2024-06-01
1282-IHQAC,No,2024-06-01
9127-FHJBZ,No,2024-06-01
6270-OMFIW,Yes,2024-06-01
1641-RQDAY,No,2024-06-01
0107-WESLM,Yes,2024-06-01
6994-ORCWG,No,2024-06-01
1346-UFHAX,No,2024-06-01
3992-YWPKO,Yes,2024-06-01
2933-XEUJM,No,2024-06-01
0125-LZQXK,Yes,2024-06-01
5461-QKNTN,No,2024-06-01
4835-YSJMR,No,2024-06-01
8399-YNDCH,Yes,2024-06-01
3164-YAXFY,No,2024-06-01
0887-WBJVH,No,2024-06-01
4660-IRIBM,No,2024-06-01
5673-FSSMF,Yes,2024-06-01
7670-ZBPOQ,No,2024-06-01
8089-UZWLX,No,2024-06-01
0080-OROZO,No,2024-06-01
3916-NRPAP,No,2024-06-01
6807-SIWJI,No,2024-06-01
8221-HVAYI,No,2024-06-01
1579-KLYDT,Yes,2024-06-01
5232-NXPAY,No,2024-06-01
8967-SZQAS,No,2024-06-01
4468-KAZHE,No,2024-06-01
0455-ENTCR,No,2024-06-01
8944-AILEF,No,2024-06-01
5542-NKVRU,No,2024-06-01
7126-RBHSD,No,2024-06-01
5370-IIVVL,No,2024-06-01
6789-HJBWG,No,2024-06-01
3927-NLNRY,Yes,2024-06-01
9087-EYCPR,No,2024-06-01
6791-YBNAK,No,2024-06-01
6358-LYNGM,Yes,2024-06-01
6077-BDPXA,No,2024-06-01
0013-MHZWF,No,2024-06-01
5494-HECPR,Yes,2024-06-01
8268-YDIXR,No,2024-06-01
9824-BEMCV,Yes,2024-06-01
1373-ORVIZ,Yes,2024-06-01
4291-SHSBH,No,2024-06-01
6980-IMXXE,No,2024-06-01
9866-QEVEE,Yes,2024-06-01
9897-KXHCM,Yes,2024-06-01
0040-HALCW,No,2024-06-01
0784-GTUUK,No,2024-06-01
7979-CORPM,Yes,2024-06-01
2294-DMMUS,No,2024-06-01
0872-JCPIB,No,2024-06-01
3055-MJDSB,No,2024-06-01
9091-WTUUY,No,2024-06-01
1618-CFHME,Yes,2024-06-01
3165-HDOEW,Yes,2024-06-01
6581-NQCBA,Yes,2024-06-01
7115-IRDHS,No,2024-06-01
8496-DMZUK,No,2024-06-01
2040-VZIKE,No,2024-06-01
9068-VPWQQ,No,2024-06-01
0178-SZBHO,No,2024-06-01
0384-RVBPI,No,2024-06-01
1689-MRZQR,Yes,2024-06-01
1299-AURJA,No,2024-06-01
4525-VZCZG,No,2024-06-01
1543-LLLFT,No,2024-06-01
5835-BEQEU,Yes,2024-06-01
2788-CJQAQ,No,2024-06-01
5565-FILXA,Yes,2024-06-01
0319-QZTCO,No,2024-06-01
2120-SMPEX,No,2024-06-01
0096-FCPUF,No,2024-06-01
0668-OGMHD,No,2024-06-01
5552-ZNFSJ,Yes,2024-06-01
2223-KAGMX,Yes,2024-06-01
6507-ZJSUR,No,2024-06-01
9408-HRXRK,No,2024-06-01
5593-SUAOO,No,2024-06-01
7321-PKUYW,Yes,2024-06-01
2833-SLKDQ,Yes,2024-06-01
6766-HFKLA,No,2024-06-01
7595-EUIVN,Yes,2024-06-01
7617-EYGLW,No,2024-06-01
2026-TGDHM,Yes,2024-06-01
9220-ZNKJI,No,2024-06-01
4030-VPZBD,Yes,2024-06-01
2226-ICFDO,No,2024-06-01
0723-VSOBE,No,2024-06-01
5529-GIBVH,No,2024-06-01
4187-CINZD,Yes,2024-06-01
9992-UJOEL,No,2024-06-01
4741-WWJQZ,No,2024-06-01
6625-UTXEW,No,2024-06-01
6818-WOBHJ,Yes,2024-06-01
6244-BESBM,No,2024-06-01
1004-NOZNR,No,2024-06-01
1251-STYSZ,No,2024-06-01
2612-PHGOX,No,2024-06-01
2408-TZMJL,Yes,2024-06-01
8480-PPONV,No,2024-06-01
8780-IHCRN,No,2024-06-01
4598-ZADCK,No,2024-06-01
1257-SXUXQ,No,2024-06-01
9681-KYGYB,No,2024-06-01
7182-OVLBJ,No,2024-06-01
5095-ETBRJ,No,2024-06-01
7005-CYUIL,No,2024-06-01
4821-WQOYN,No,2024-06-01
4730-AWNAU,No,2024-06-01
3452-FLHYD,No,2024-06-01
2388-LAESQ,No,2024-06-01
9531-NSBMR,No,2024-06-01
6260-ONULR,No,2024-06-01
4389-UEFCZ,No,2024-06-01
8711-LOBKY,No,2024-06-01
9134-CEQMF,Yes,2024-06-01
8985-OOPOS,No,2024-06-01
8800-ZKRFW,No,2024-06-01
2616-FLVQC,No,2024-06-01
9968-FFVVH,No,2024-06-01
3108-PCCGG,No,2024-06-01
7993-PYKOF,Yes,2024-06-01
8390-FESFV,No,2024-06-01
3022-BEXHZ,No,2024-06-01
5027-XWQHA,Yes,2024-06-01
6248-TKCQV,No,2024-06-01
6729-GDNGC,No,2024-06-01
6198-ZFIOJ,No,2024-06-01
5989-OMNJE,No,2024-06-01
4566-QVRRW,Yes,2024-06-01
1291-CUOCY,No,2024-06-01
9795-SHUHB,No,2024-06-01
3230-IUALN,No,2024-06-01
0042-RLHYP,No,2024-06-01
8519-IMDHU,Yes,2024-06-01
4945-RVMTE,No,2024-06-01
0201-OAMXR,Yes,2024-06-01
1866-NXPSP,No,2024-06-01
3372-KWFBM,Yes,2024-06-01
7831-QGOXH,Yes,2024-06-01
6393-WRYZE,Yes,2024-06-01
3941-XTSKM,No,2024-06-01
1661-CZBAU,No,2024-06-01
6599-RCLCJ,Yes,2024-06-01
9831-BPFRI,Yes,2024-06-01
5158-RIVOP,No,2024-06-01
9788-YTFGE,No,2024-06-01
9277-JOOMO,No,2024-06-01
1907-YLNYW,No,2024-06-01
1725-MIMXW,Yes,2024-06-01
8947-YRTDV,No,2024-06-01
3161-ONRWK,No,2024-06-01
0114-RSRRW,No,2024-06-01
4565-NLZBV,No,2024-06-01
0031-PVLZI,Yes,2024-06-01
7206-GZCDC,Yes,2024-06-01
6682-VCIXC,No,2024-06-01
4791-QRGMF,Yes,2024-06-01
6475-VHUIZ,No,2024-06-01
3910-MRQOY,No,2024-06-01
0661-WCQNQ,No,2024-06-01
7537-RBWEA,No,2024-06-01
4656-CAURT,No,2024-06-01
0121-SNYRK,No,2024-06-01
1768-ZAIFU,Yes,2024-06-01
4671-LXRDQ,Yes,2024-06-01
3733-LSYCE,No,2024-06-01
6265-FRMTQ,No,2024-06-01
1934-SJVJK,Yes,2024-06-01
3838-OZURD,Yes,2024-06-01
1371-DWPAZ,No,2024-06-01
9269-CQOOL,Yes,2024-06-01
2017-CCBLH,No,2024-06-01
7690-KPNCU,No,2024-06-01
0536-BGFMZ,No,2024-06-01
2293-IJWPS,No,2024-06-01
2845-HSJCY,Yes,2024-06-01
5469-NUJUR,No,2024-06-01
1184-PJVDB,Yes,2024-06-01
2625-TRCZQ,No,2024-06-01
4102-HLENU,No,2024-06-01
7266-GSSJX,No,2024-06-01
7722-VJRQD,No,2024-06-01
7073-QETQY,No,2024-06-01
9415-DPEWS,Yes,2024-06-01
5624-RYAMH,No,2024-06-01
0196-JTUQI,No,2024-06-01
7130-YXBRO,No,2024-06-01
9272-LSVYH,No,2024-06-01
7943-RQCHR,Yes,2024-06-01
3793-MMFUH,Yes,2024-06-01
3249-ZPQRG,Yes,2024-06-01
2568-BRGYX,Yes,2024-06-01
3084-DOWLE,No,2024-06-01
1084-MNSMJ,No,2024-06-01
7721-JXEAW,Yes,2024-06-01
7249-WBIYX,Yes,2024-06-01
4238-HFHSN,No,2024-06-01
6250-CGGUN,No,2024-06-01
5478-JJVZK,No,2024-06-01
7596-IIWYC,No,2024-06-01
6567-HOOPW,Yes,2024-06-01
9793-WECQC,No,2024-06-01
4291-HPAXL,No,2024-06-01
8999-YPYBV,No,2024-06-01
1839-FBNFR,No,2024-06-01
3164-AALRN,Yes,2024-06-01
3071-MVJCD,No,2024-06-01
1697-BCSHV,No,2024-06-01
0562-KBDVM,No,2024-06-01
1131-SUEKT,No,2024-06-01
3717-OEAUQ,No,2024-06-01
4538-WNTMJ,No,2024-06-01
3334-CTHOL,Yes,2024-06-01
4704-ERYFC,Yes,2024-06-01
9432-RUVSL,No,2024-06-01
8060-HIWJJ,No,2024-06-01
7684-XSZIY,No,2024-06-01
9089-UOWJG,No,2024-06-01
8621-MNIHH,Yes,2024-06-01
8039-ACLPL,No,2024-06-01
9885-AIBVB,No,2024-06-01
1934-MKPXS,No,2024-06-01
2592-YKDIF,No,2024-06-01
2272-JKMSI,No,2024-06-01
0471-LVHGK,Yes,2024-06-01
9518-RWHZL,Yes,2024-06-01
8714-CTZJW,No,2024-06-01
3569-EDBPQ,No,2024-06-01
3131-NWVFJ,No,2024-06-01
7521-YXVZY,No,2024-06-01
5419-CONWX,Yes,2024-06-01
6240-EURKS,Yes,2024-06-01
2373-NTKOD,No,2024-06-01
1970-KKFWL,No,2024-06-01
6960-HVYXR,Yes,2024-06-01
9337-SRRNI,No,2024-06-01
0895-UADGO,No,2024-06-01
5678-VFNEQ,No,2024-06-01
5977-CKHON,No,2024-06-01
7024-OHCCK,Yes,2024-06-01
2692-BUCFV,No,2024-06-01
7861-UVUFT,Yes,2024-06-01
1830-GGFNM,No,2024-06-01
5302-BDJNT,No,2024-06-01
5223-UZAVK,No,2024-06-01
4859-ZSRDZ,No,2024-06-01
5651-WYIPH,No,2024-06-01
9350-VLHMB,No,2024-06-01
3498-LZGQZ,No,2024-06-01
8785-CJSHH,No,2024-06-01
5357-TZHPP,Yes,2024-06-01
3870-SPZSI,No,2024-06-01
0680-DFNNY,Yes,2024-06-01
7560-QRBXH,No,2024-06-01
7077-XJMET,No,2024-06-01
8752-GHJFU,No,2024-06-01
6896-SRVYQ,No,2024-06-01
7767-UXAGJ,Yes,2024-06-01
4652-ODEVH,No,2024-06-01
6510-UPNKS,No,2024-06-01
6718-BDGHG,No,2024-06-01
9046-DQMTP,No,2024-06-01
6439-LAJXL,No,2024-06-01
1571-SAVHK,Yes,2024-06-01
9052-VKDUW,No,2024-06-01
9546-CQJSU,Yes,2024-06-01
1666-JZPZT,No,2024-06-01
5777-KJIRB,No,2024-06-01
0506-LVNGN,Yes,2024-06-01
7677-SJJJK,No,2024-06-01
2480-EJWYP,No,2024-06-01
3253-HKOKL,No,2024-06-01
7055-HNEOJ,No,2024-06-01
5514-YQENT,No,2024-06-01
3211-AAPKX,No,2024-06-01
8445-DNBAE,No,2024-06-01
2951-QOQTK,Yes,2024-06-01
2958-NHPPS,No,2024-06-01
6806-YDEUL,No,2024-06-01
1735-XMJVH,No,2024-06-01
6890-PFRQX,No,2024-06-01
0222-CNVPT,No,2024-06-01
5899-OUVKV,No,2024-06-01
8681-ICONS,No,2024-06-01
1621-YNCJH,No,2024-06-01
3473-XIIIT,Yes,2024-06-01
6362-QHAFM,No,2024-06-01
7893-IXHRQ,Yes,2024-06-01
3070-BDOQC,No,2024-06-01
2952-QAYZF,Yes,2024-06-01
6234-PFPXL,No,2024-06-01
9824-QCJPK,No,2024-06-01
4763-PGDPO,Yes,2024-06-01
4283-IVYCI,No,2024-06-01
1866-OBPNR,No,2024-06-01
8205-MQUGY,No,2024-06-01
8970-ANWXO,No,2024-06-01
9480-BQJEI,No,2024-06-01
5394-SVGJV,Yes,2024-06-01
6979-TNDEU,No,2024-06-01
9777-WJJPR,No,2024-06-01
9283-LZQOH,Yes,2024-06-01
7079-QRCBC,Yes,2024-06-01
9495-SKLKD,No,2024-06-01
6048-UWKAL,No,2024-06-01
5067-DGXLL,No,2024-06-01
5469-CTCWN,Yes,2024-06-01
9851-QXEEQ,Yes,2024-06-01
6281-FKEWS,No,2024-06-01
8898-KASCD,No,2024-06-01
9242-TKFSV,No,2024-06-01
9290-SHCMB,No,2024-06-01
0743-HNPFG,No,2024-06-01
2277-BKJKN,No,2024-06-01
9809-IMGCQ,Yes,2024-06-01
5208-HFSBT,Yes,2024-06-01
5035-PGZXH,No,2024-06-01
8695-WDYEA,No,2024-06-01
6543-JXSOO,No,2024-06-01
8016-ZMGMO,No,2024-06-01
8605-ITULD,No,2024-06-01
3254-YRILK,Yes,2024-06-01
6416-YJTTB,No,2024-06-01
2667-WYLWJ,Yes,2024-06-01
4472-VESGY,No,2024-06-01
3195-TQDZX,No,2024-06-01
3128-YOVTD,No,2024-06-01
0529-ONKER,Yes,2024-06-01
1728-CXQBE,No,2024-06-01
7041-TXQJH,No,2024-06-01
5014-GSOUQ,No,2024-06-01
5724-BIDBU,No,2024-06-01
